ix,iy,clng,clat,town,anchor_count,anchor_names,n_entity_0hop,n_entity_1hop,mentions_0hop,mentions_1hop,official_0hop,official_1hop,poi_count,avg_rating,review_total,culture_0hop,culture_1hop,tourism,mismatch_0hop,mismatch_1hop,category_0hop,category_1hop
41,3,113.02475,22.81375,九江镇,0,,0,0,0,0,0,0,1,4.4,11,0.0,0.0,39.16,39.16,39.16,一般地带,一般地带
41,4,113.02475,22.81825,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,5,113.02475,22.82275,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,6,113.02475,22.82725,九江镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
41,7,113.02475,22.83175,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,8,113.02475,22.83625,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
41,9,113.02475,22.84075,九江镇,1,魁星塔,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白
41,10,113.02475,22.84525,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,18,113.02475,22.88125,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,19,113.02475,22.88575,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,20,113.02475,22.89025,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,21,113.02475,22.89475,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,22,113.02475,22.89925,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,23,113.02475,22.90375,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,24,113.02475,22.90825,九江镇,0,,0,0,0,0,0,0,5,0.0,0,0.0,0.0,13.35,13.35,13.35,双低空白,双低空白
41,25,113.02475,22.91275,九江镇,0,,1,2,2,9,1,1,2,4.3,1,19.35,19.61,29.96,10.6,10.34,一般地带,一般地带
41,26,113.02475,22.91725,九江镇,0,,0,0,0,0,0,0,5,4.2,1,0.0,0.0,34.72,34.72,34.72,一般地带,一般地带
41,27,113.02475,22.92175,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
41,51,113.02475,23.02975,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,52,113.02475,23.03425,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,53,113.02475,23.03875,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,54,113.02475,23.04325,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,55,113.02475,23.04775,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
41,56,113.02475,23.05225,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,57,113.02475,23.05675,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,58,113.02475,23.06125,狮山镇,0,,0,0,0,0,0,0,2,3.9,1,0.0,0.0,28.36,28.36,28.36,一般地带,一般地带
41,59,113.02475,23.06575,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
41,60,113.02475,23.07025,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,61,113.02475,23.07475,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
41,62,113.02475,23.07925,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,63,113.02475,23.08375,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
41,64,113.02475,23.08825,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,65,113.02475,23.09275,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,66,113.02475,23.09725,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
41,67,113.02475,23.10175,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,68,113.02475,23.10625,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
41,69,113.02475,23.11075,狮山镇,0,,0,0,0,0,0,0,1,4.1,1,0.0,0.0,26.14,26.14,26.14,一般地带,一般地带
41,70,113.02475,23.11525,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,71,113.02475,23.11975,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
41,72,113.02475,23.12425,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,73,113.02475,23.12875,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,74,113.02475,23.13325,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,75,113.02475,23.13775,狮山镇,0,,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白
41,76,113.02475,23.14225,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,77,113.02475,23.14675,狮山镇,0,,0,0,0,0,0,0,42,0.0,0,0.0,0.0,28.02,28.02,28.02,一般地带,一般地带
41,78,113.02475,23.15125,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,79,113.02475,23.15575,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,80,113.02475,23.16025,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
41,81,113.02475,23.16475,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,82,113.02475,23.16925,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,83,113.02475,23.17375,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
41,84,113.02475,23.17825,狮山镇,0,,0,0,0,0,0,0,4,0.0,0,0.0,0.0,11.99,11.99,11.99,双低空白,双低空白
41,85,113.02475,23.18275,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,86,113.02475,23.18725,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,87,113.02475,23.19175,狮山镇,0,,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白
41,88,113.02475,23.19625,狮山镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
41,89,113.02475,23.20075,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
41,90,113.02475,23.20525,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,1,113.02925,22.80475,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,2,113.02925,22.80925,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,3,113.02925,22.81375,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
42,4,113.02925,22.81825,九江镇,0,,3,66,104,2223,3,48,2,0.0,0,60.54,75.98,8.18,-52.35,-67.8,沉睡潜力,沉睡潜力
42,5,113.02925,22.82275,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
42,6,113.02925,22.82725,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
42,7,113.02925,22.83175,九江镇,2,上东岑局楼|岑局楼,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,8,113.02925,22.83625,九江镇,0,,0,0,0,0,0,0,1,3.9,1,0.0,0.0,25.34,25.34,25.34,一般地带,一般地带
42,19,113.02925,22.88575,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,20,113.02925,22.89025,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,21,113.02925,22.89475,九江镇,0,,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白
42,22,113.02925,22.89925,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
42,23,113.02925,22.90375,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,24,113.02925,22.90825,九江镇,1,冯氏家族墓,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,25,113.02925,22.91275,九江镇,1,崔氏大宗祠,1,2,2,9,1,1,5,0.0,0,19.35,19.61,13.35,-6.01,-6.27,双低空白,双低空白
42,26,113.02925,22.91725,九江镇,0,,1,2,2,9,1,1,1,0.0,0,19.35,19.61,5.16,-14.19,-14.45,双低空白,双低空白
42,27,113.02925,22.92175,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,52,113.02925,23.03425,未标注,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
42,53,113.02925,23.03875,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,54,113.02925,23.04325,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,55,113.02925,23.04775,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
42,56,113.02925,23.05225,狮山镇,0,,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白
42,57,113.02925,23.05675,狮山镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
42,58,113.02925,23.06125,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
42,59,113.02925,23.06575,狮山镇,0,,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白
42,60,113.02925,23.07025,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
42,61,113.02925,23.07475,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,62,113.02925,23.07925,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
42,63,113.02925,23.08375,狮山镇,0,,0,0,0,0,0,0,2,3.6,1,0.0,0.0,27.16,27.16,27.16,一般地带,一般地带
42,64,113.02925,23.08825,狮山镇,0,,0,0,0,0,0,0,6,0.0,0,0.0,0.0,14.5,14.5,14.5,双低空白,双低空白
42,65,113.02925,23.09275,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
42,66,113.02925,23.09725,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,67,113.02925,23.10175,狮山镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
42,68,113.02925,23.10625,狮山镇,0,,0,0,0,0,0,0,2,3.05,2,0.0,0.0,27.64,27.64,27.64,一般地带,一般地带
42,69,113.02925,23.11075,狮山镇,0,,0,0,0,0,0,0,1,4.3,1,0.0,0.0,26.94,26.94,26.94,一般地带,一般地带
42,70,113.02925,23.11525,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,71,113.02925,23.11975,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,72,113.02925,23.12425,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,73,113.02925,23.12875,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,74,113.02925,23.13325,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,75,113.02925,23.13775,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,76,113.02925,23.14225,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,77,113.02925,23.14675,狮山镇,0,,0,0,0,0,0,0,27,0.0,0,0.0,0.0,24.82,24.82,24.82,双低空白,双低空白
42,78,113.02925,23.15125,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,79,113.02925,23.15575,狮山镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
42,80,113.02925,23.16025,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
42,81,113.02925,23.16475,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,82,113.02925,23.16925,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,83,113.02925,23.17375,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,84,113.02925,23.17825,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,85,113.02925,23.18275,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,86,113.02925,23.18725,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
42,87,113.02925,23.19175,狮山镇,0,,0,0,0,0,0,0,2,3.9,1,0.0,0.0,28.36,28.36,28.36,一般地带,一般地带
42,88,113.02925,23.19625,狮山镇,0,,0,0,0,0,0,0,9,0.0,0,0.0,0.0,17.15,17.15,17.15,双低空白,双低空白
42,89,113.02925,23.20075,狮山镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
42,90,113.02925,23.20525,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,1,113.03375,22.80475,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,2,113.03375,22.80925,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,3,113.03375,22.81375,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,4,113.03375,22.81825,九江镇,0,,3,66,104,2223,3,48,2,4.2,1,60.54,75.98,29.56,-30.98,-46.42,沉睡潜力,沉睡潜力
43,5,113.03375,22.82275,九江镇,0,,3,66,104,2223,3,48,1,0.0,0,60.54,75.98,5.16,-55.38,-70.82,沉睡潜力,沉睡潜力
43,6,113.03375,22.82725,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
43,7,113.03375,22.83175,九江镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
43,8,113.03375,22.83625,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,19,113.03375,22.88575,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,20,113.03375,22.89025,九江镇,0,,0,0,0,0,0,0,5,3.3,1,0.0,0.0,31.12,31.12,31.12,一般地带,一般地带
43,21,113.03375,22.89475,九江镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
43,22,113.03375,22.89925,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
43,23,113.03375,22.90375,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
43,24,113.03375,22.90825,九江镇,0,,0,0,0,0,0,0,4,0.0,0,0.0,0.0,11.99,11.99,11.99,双低空白,双低空白
43,25,113.03375,22.91275,九江镇,0,,1,2,2,9,1,1,3,0.0,0,19.35,19.61,10.33,-9.03,-9.29,双低空白,双低空白
43,26,113.03375,22.91725,九江镇,0,,1,2,2,9,1,1,2,4.2,1,19.35,19.61,29.56,10.2,9.94,一般地带,一般地带
43,27,113.03375,22.92175,九江镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
43,53,113.03375,23.03875,狮山镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
43,54,113.03375,23.04325,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,55,113.03375,23.04775,狮山镇,0,,0,0,0,0,0,0,7,0.0,0,0.0,0.0,15.49,15.49,15.49,双低空白,双低空白
43,56,113.03375,23.05225,狮山镇,0,,0,0,0,0,0,0,16,4.1,1,0.0,0.0,42.08,42.08,42.08,一般地带,一般地带
43,57,113.03375,23.05675,狮山镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
43,58,113.03375,23.06125,狮山镇,0,,0,0,0,0,0,0,9,0.0,0,0.0,0.0,17.15,17.15,17.15,双低空白,双低空白
43,59,113.03375,23.06575,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
43,60,113.03375,23.07025,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,61,113.03375,23.07475,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,62,113.03375,23.07925,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
43,63,113.03375,23.08375,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,64,113.03375,23.08825,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,65,113.03375,23.09275,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
43,66,113.03375,23.09725,狮山镇,1,南海灰塑,1,38,54,2575,1,32,1,0.0,0,45.2,74.34,5.16,-40.04,-69.18,一般地带,沉睡潜力
43,67,113.03375,23.10175,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,68,113.03375,23.10625,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,69,113.03375,23.11075,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,70,113.03375,23.11525,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,71,113.03375,23.11975,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,72,113.03375,23.12425,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,73,113.03375,23.12875,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,74,113.03375,23.13325,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,75,113.03375,23.13775,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,76,113.03375,23.14225,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,77,113.03375,23.14675,狮山镇,0,,0,0,0,0,0,0,1,4.8,1,0.0,0.0,28.94,28.94,28.94,一般地带,一般地带
43,78,113.03375,23.15125,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,79,113.03375,23.15575,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,80,113.03375,23.16025,狮山镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
43,81,113.03375,23.16475,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,82,113.03375,23.16925,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,83,113.03375,23.17375,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,84,113.03375,23.17825,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,85,113.03375,23.18275,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,86,113.03375,23.18725,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,87,113.03375,23.19175,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,88,113.03375,23.19625,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,89,113.03375,23.20075,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,90,113.03375,23.20525,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,92,113.03375,23.21425,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
43,93,113.03375,23.21875,狮山镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
43,94,113.03375,23.22325,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
44,2,113.03825,22.80925,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
44,3,113.03825,22.81375,九江镇,2,破排角遗址|沙口圩,1,2,3,37,1,2,1,4.1,1,21.91,31.01,26.14,4.23,-4.87,一般地带,一般地带
44,4,113.03825,22.81825,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
44,5,113.03825,22.82275,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
44,6,113.03825,22.82725,九江镇,0,,1,3,2,172,1,3,1,3.7,1,19.35,42.81,24.54,5.18,-18.28,双低空白,一般地带
44,7,113.03825,22.83175,九江镇,0,,0,0,0,0,0,0,4,0.0,0,0.0,0.0,11.99,11.99,11.99,双低空白,双低空白
44,19,113.03825,22.88575,未标注,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
44,20,113.03825,22.89025,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
44,21,113.03825,22.89475,九江镇,0,,0,0,0,0,0,0,1,3.9,1,0.0,0.0,25.34,25.34,25.34,一般地带,一般地带
44,22,113.03825,22.89925,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
44,23,113.03825,22.90375,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
44,24,113.03825,22.90825,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
44,25,113.03825,22.91275,九江镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
44,26,113.03825,22.91725,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
44,27,113.03825,22.92175,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
44,52,113.03825,23.03425,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
44,53,113.03825,23.03875,狮山镇,0,,0,0,0,0,0,0,5,4.2,1,0.0,0.0,34.72,34.72,34.72,一般地带,一般地带
