id,name,category,original_type,address,town,lng,lat,rating,source,has_nonheritage,has_cultural_anchor,nonheritage_match,cultural_anchors,query_type,original_category,is_cultural_tourism
B0FFMC30ZK,印象万家生活广场,商业服务,购物服务;商场;普通商场,平洲平西街31号,桂城街道,113.188332,23.024603,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMC5ZQH,佛山市赤道文化传媒有限公司,自然景观,科教文化服务;博物馆;博物馆,桂城街道永胜东路3号金域花园二区20座1714室,桂城街道,113.167083,23.063013,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMC7HJS,锦汉水族馆,自然景观,风景名胜;公园广场;水族馆,松晖路佛山名朝假日酒店西侧约40米,大沥镇,113.094651,23.148497,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMC7WF5,翰林文化中心,其他,科教文化服务;文化宫;文化宫,百百线与大百线交叉口西北约100米,丹灶镇,112.914689,22.962569,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMC89B6,潮味轩深夜豆浆(奥园广场店),餐饮住宿,餐饮服务;快餐厅;快餐厅,狮山镇奥园广场一楼L1007-1深夜豆浆,狮山镇,112.99354,23.124349,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMC8MZN,信丰公园,公园绿地,风景名胜;公园广场;公园,狮山镇谭边市场信丰公园,狮山镇,113.071201,23.108264,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMCBC38,中英桥汽车培训,商业服务,科教文化服务;驾校;驾校,百业大道东,丹灶镇,112.919812,22.967787,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMCEISE,老松公祠,人文古迹,风景名胜;风景名胜相关;旅游景点,石东大街,狮山镇,112.890189,23.08275,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMCET5J,潮汕粿条(万益广场店),餐饮住宿,餐饮服务;中餐厅;潮州菜,黄岐建设大道33号万益广场12栋108商铺,大沥镇,113.196877,23.146827,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMCF2RW,默斋公祠,人文古迹,风景名胜;风景名胜;风景名胜,石东大街与中街西四巷交叉口北约300米,狮山镇,112.890035,23.08299,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMCGJBN,大冲村史馆,文化场馆,风景名胜;风景名胜;风景名胜,桂和路龙威酒店北侧约190米,里水镇,113.123063,23.157281,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMCGNYF,桥院口腔,商业服务,医疗保健服务;专科医院;口腔医院,丹灶镇金沙西联开发区31号首层商铺,丹灶镇,112.933285,23.094893,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMCHDLS,OPPO官方授权体验店(大沥乐趣荟广场店),商业服务,购物服务;家电电子卖场;手机销售,大沥镇步行街乐趣荟广场一楼oppo专卖店,大沥镇,113.11824,23.108949,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMCHWOS,小资生活(万福城商业广场店),商业服务,购物服务;个人用品/化妆品店;其它个人用品店,里水镇和顺大道万福城商业广场,里水镇,113.129807,23.251546,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMCIVKS,康之桥医疗,商业服务,医疗保健服务;综合医院;综合医院,建新一路与永安大道西交叉口东约20米,大沥镇,113.07837,23.22473,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMCJE9T,钱柜广场,商业服务,购物服务;商场;商场|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,文华北路44号,桂城街道,113.12276,23.051591,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMCPLU9,RELX悦刻专卖店(南海广场店),商业服务,购物服务;购物相关场所;购物相关场所,南海大道北49号南海广场G层(天虹超市入口旁),桂城街道,113.134126,23.045061,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMCQE35,御足轩(集嘉广场店),商业服务,生活服务;洗浴推拿场所;洗浴推拿场所,集嘉广场正对面,桂城街道,113.236216,23.032601,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMCRFAM,桂城市政千灯湖公园,公园绿地,风景名胜;公园广场;公园,灯湖西路与海七路交叉口北约180米,桂城街道,113.140954,23.067078,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMCT6EI,安定里祠堂,人文古迹,风景名胜;风景名胜;风景名胜,西樵镇大德市场黎涌村安定里祠堂,西樵镇,112.983975,22.957294,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMCTC29,爱丽塔英文幼儿学苑,教育研学,科教文化服务;学校;幼儿园,教育路金沙天地A栋,里水镇,113.199265,23.138783,0,shapefile_2024,FALSE,FALSE,,,,人文古迹,FALSE
B0FFMCTJVQ,元礼陈公祠,人文古迹,风景名胜;风景名胜相关;旅游景点,爱简线与樵高路交叉口西北约200米,西樵镇,112.947985,22.947839,0,shapefile_2024,FALSE,TRUE,,简村北帝庙会,,自然景观,TRUE
B0FFMCUAB3,东方书城(和信广场店),商业服务,购物服务;专卖店;书店,博爱中路61号和信广场F6,狮山镇,112.999669,23.125304,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMCUALB,佛山市明奥文化传播有限公司,商业服务,科教文化服务;传媒机构;传媒机构,渤海路与鄱阳路交叉口北约140米,里水镇,113.175465,23.120579,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMCUJIB,南海湿地主题公园警企联防,自然景观,政府机构及社会团体;公检法机构;社会治安机构,[],狮山镇,112.962846,23.083094,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMCWZOL,紫荆公园,公园绿地,风景名胜;公园广场;公园,三环中路与展业路交叉口东南约160米,狮山镇,112.973656,23.102436,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMCXF4K,活江祖祠,人文古迹,风景名胜;风景名胜;寺庙道观,[],丹灶镇,112.978058,22.961106,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMCZ94Y,康辅邓公祠,人文古迹,风景名胜;风景名胜;风景名胜,上亨田大道,里水镇,113.15558,23.165144,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMD0R0J,南海区龙舟文化发展促进会,非遗体验,政府机构及社会团体;社会团体;社会团体相关,建中路与祖社直街交叉口西北约20米,丹灶镇,113.007316,22.837252,0,shapefile_2024,TRUE,TRUE,龙舟,朱子襄墓;良二千石牌坊,,非遗体验,TRUE
B0FFMD1SEG,七甫牌坊,人文古迹,风景名胜;风景名胜相关;旅游景点,教育东路广东省工业贸易职业技术学校,大沥镇,113.078873,23.233629,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMD43W2,万民广场,公园绿地,购物服务;商场;普通商场|风景名胜;公园广场;城市广场,狮山镇紫悦明都三环东路,狮山镇,112.980268,23.09182,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMD65ID,三江源景观节点,自然景观,风景名胜;风景名胜相关;旅游景点,里水镇贤鲁岛内,里水镇,113.174695,23.248154,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMD6Z0S,熊熊儿童乐园(佳盛购物广场店),休闲娱乐,体育休闲服务;休闲场所;休闲场所,丹灶镇桂丹西路21号佳盛购物广场2座1-31铺,丹灶镇,112.941724,23.063852,0,shapefile_2024,FALSE,FALSE,,,,休闲娱乐,FALSE
B0FFMD7PB2,以礼公祠,人文古迹,风景名胜;风景名胜;风景名胜,杏头大道与杏头环东大道交叉口北约180米,西樵镇,112.957335,22.946736,0,shapefile_2024,FALSE,TRUE,,绮亭陈公祠,,自然景观,TRUE
B0FFMD7VEQ,广开陈公祠,人文古迹,风景名胜;风景名胜;风景名胜,小康线与银丰路交叉口东南约140米,丹灶镇,112.900753,23.022291,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMDA712,云水桥沐足,商业服务,生活服务;洗浴推拿场所;洗浴推拿场所,北湖一路与蓝天路交叉口南约180米,狮山镇,113.046742,23.071253,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMDACV9,爱亲母婴店(兴隆广场店),商业服务,购物服务;专卖店;儿童用品店,大沥镇振兴路华誉豪庭3栋,大沥镇,113.115187,23.107594,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDAKR4,潘家文化楼,文化场馆,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,[],丹灶镇,112.925185,22.975432,0,shapefile_2024,FALSE,TRUE,,大岗圩,,其他,TRUE
B0FFMDAUAQ,兴隆村文化楼,文化场馆,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,佛山一环路与河西大道交叉口西南约120米,里水镇,113.161552,23.083855,0,shapefile_2024,FALSE,FALSE,,,,其他,TRUE
B0FFMDB9MY,云苑商业广场,商业服务,购物服务;商场;普通商场,横江西街与云苑西街交叉口东北约20米,狮山镇,112.906635,23.106886,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDBE00,金雅轩世纪广场治安联防执勤点,商业服务,政府机构及社会团体;公检法机构;社会治安机构,竹基南路与城南一路交叉口南约60米,大沥镇,113.1129,23.108258,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDBK0I,喷漆观钣金中心,商业服务,汽车维修;汽车维修;汽车维修,旺南大道联星村宣巷小区,大沥镇,113.086756,23.05732,0,shapefile_2024,FALSE,FALSE,,,,宗教场所,FALSE
B0FFMDBLM3,平地公园垃圾压缩站,商业服务,生活服务;生活服务场所;生活服务场所,平地大道与文明路交叉口东南约20米,里水镇,113.153177,23.119228,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDCABZ,南信广场租售中心,商业服务,生活服务;生活服务场所;生活服务场所,乐城北三路南信广场,大沥镇,113.097434,23.07038,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDCUEW,罗村文化街区,特色街区,科教文化服务;科教文化场所;科教文化场所,新填街,狮山镇,113.040527,23.059949,0,shapefile_2024,FALSE,FALSE,,,,其他,TRUE
B0FFMDD6JX,小桔充电充电站(狮山镇信富广场新能源汽车站),商业服务,汽车服务;充电站;充电站,狮山镇狮城路16号信富广场首层,狮山镇,113.005855,23.129909,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMDF7IN,耀达学车(风度广场报名点),教育研学,生活服务;生活服务场所;生活服务场所,南湖二路钜隆风度广场,狮山镇,113.052429,23.061102,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDFSQJ,保利万和影城（万利广场店）,休闲娱乐,体育休闲服务;影剧院;电影院,里水大道北与环镇南路交叉口东北约40米,里水镇,113.146905,23.181598,0,shapefile_2024,FALSE,FALSE,,,,休闲娱乐,FALSE
B0FFMDFTD3,林岳岗公园,公园绿地,风景名胜;公园广场;公园,华山南路(林岳翔宇工业园西北侧约100米),桂城街道,113.237886,23.005017,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMDG6QD,南海区京华广场2座,商业服务,商务住宅;楼宇;商务写字楼,华翠北路与Ｆ号路交叉口西约140米,桂城街道,113.155896,23.07137,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDG8AW,广东靓汤文化馆,文化场馆,科教文化服务;文化宫;文化宫,旗峰工业大道21号西50米,里水镇,113.141461,23.162747,0,shapefile_2024,FALSE,FALSE,,,,文化场馆,TRUE
B0FFMDG8B3,鹿眠文化室,文化场馆,科教文化服务;科教文化场所;科教文化场所,西线东路,里水镇,113.122264,23.191816,0,shapefile_2024,FALSE,FALSE,,,,其他,TRUE
B0FFMDGHOM,McCafe(嘉洲广场分店),餐饮住宿,餐饮服务;咖啡厅;咖啡厅,广佛一路98号嘉洲广场F2,里水镇,113.184135,23.110638,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDH269,采耳吧文化体验馆(乐安店),商业服务,生活服务;洗浴推拿场所;洗浴推拿场所,狮山镇联星社区联星大道17号首层之二,狮山镇,113.096228,23.058951,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMDH4PL,金爵士广场1幢,其他,地名地址信息;门牌信息;楼栋号,南海区,狮山镇,112.89873,23.102331,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDHE54,洞庭社区警务室嘉洲广场警企联防工作站,其他,政府机构及社会团体;公检法机构;社会治安机构,学海路与太湖路交叉口南约40米,里水镇,113.184748,23.111967,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDHIZ7,金银湾广场(西门),公园绿地,通行设施;临街院门;临街院门,河东中心路与穗盐东路交叉口南约160米,里水镇,113.183814,23.098816,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDHLN6,四世公祠,人文古迹,风景名胜;风景名胜;风景名胜,上村街与尚贤村北街交叉口东南约140米,狮山镇,113.012622,23.125771,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMDHY65,善乐刘公祠,人文古迹,风景名胜;风景名胜;风景名胜,[],大沥镇,113.065563,23.217019,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMDI111,花鹿购物广场,商业服务,购物服务;商场;普通商场,谢排线与街边居委北路交叉口东约80米,大沥镇,113.069623,23.059703,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDIABS,南海西樵吉星广场(东北门),商业服务,通行设施;临街院门;临街院门,樵乐路与长堤路交叉口北约160米,西樵镇,112.970784,22.946326,0,shapefile_2024,FALSE,TRUE,,吉水窦,,公园绿地,FALSE
B0FFMDK23Z,汇翠珠宝广场C座,商业服务,购物服务;专卖店;珠宝首饰工艺品,柏丽翡翠大道与新村大道东交叉口西南约60米,桂城街道,113.204961,23.025912,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDKPCM,书亦烧仙草(里水永润广场店),商业服务,餐饮服务;冷饮店;冷饮店,里广路50号永润广场三号楼首层W39号商铺(住所申报),里水镇,113.190468,23.18725,0,shapefile_2024,FALSE,FALSE,,,,宗教场所,FALSE
B0FFMDL7M1,华为授权体验店(中建广场),商业服务,购物服务;家电电子卖场;手机销售,南海大道北中建广场V+MAll19-20号,桂城街道,113.13494,23.063918,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDL7UU,桂江第二初级中学-乡村学校少年宫,教育研学,科教文化服务;文化宫;文化宫,南一路与海四路交叉口北约240米,桂城街道,113.130032,23.055808,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMDL961,王候青年文化室,文化场馆,科教文化服务;文化宫;文化宫,[],丹灶镇,112.913712,22.973897,0,shapefile_2024,FALSE,FALSE,,,,其他,TRUE
B0FFMDLATP,特来电充电站(佛山市豪宾广场),商业服务,汽车服务;充电站;充电站,罗务公路3号,狮山镇,113.035048,23.055698,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMDLC20,华为授权服务中心(腾大时代广场),商业服务,生活服务;维修站点;维修站点,狮城路11号腾大时代广场A座1008号,狮山镇,113.004538,23.130963,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDLDIA,桥记电动车维修店,商业服务,生活服务;维修站点;维修站点,环村南路与上柏大道交叉口东南约40米,狮山镇,113.01864,23.074612,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMDLF14,中央广播电视总台南海影视城综合执勤岗,其他,政府机构及社会团体;公检法机构;社会治安机构,影城大道中央广播电视总台南海影视城北1门西北侧,大沥镇,113.105497,23.192073,0,shapefile_2024,FALSE,FALSE,,,,休闲娱乐,FALSE
B0FFMDLF31,德佑地产(佳腾佳盛广场店),商业服务,生活服务;中介机构;中介机构,丹灶镇桂丹西路21号桂丹颐景园环秀一号铺,丹灶镇,112.943039,23.063647,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDLIDI,达宏郑公祠,人文古迹,风景名胜;风景名胜相关;旅游景点,文明一街12号,里水镇,113.16619,23.263169,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMDLJQA,观澜西服制服私人定制,商业服务,生活服务;生活服务场所;生活服务场所,里广路益泰工业大厦南侧约30米,里水镇,113.196923,23.180676,0,shapefile_2024,FALSE,FALSE,,,,宗教场所,FALSE
B0FFMDLMKQ,岭南古建筑材料,商业服务,购物服务;家居建材市场;建材五金市场,盘金路与迎金四路交叉口西南约20米,丹灶镇,112.956189,23.047685,0,shapefile_2024,FALSE,FALSE,,,,人文古迹,FALSE
B0FFMDNM64,THE COLORIST调色师(佛山南海万科广场店),商业服务,购物服务;个人用品/化妆品店;其它个人用品店,桂城街道桂澜中路23号万科金域国际花园1座层121-27商铺TC调色师,桂城街道,113.148874,23.039571,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMDQ21K,鼓动琴音艺术文化传播有限公司,教育研学,科教文化服务;培训机构;培训机构,桂城街道佛平五路1号康怡丽苑97号铺,桂城街道,113.191437,23.031949,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMDQFEN,Tai Enjoy泰式养生SPA(万科广场店),商业服务,生活服务;美容美发店;美容美发店,万科广场万科金域国际花园2座1036号,桂城街道,113.148089,23.039011,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDQM0K,杨氏大宗祠,人文古迹,风景名胜;风景名胜;寺庙道观,荷桂路,狮山镇,112.902931,23.131969,0,shapefile_2024,FALSE,TRUE,,南沙陈氏宗祠,,自然景观,TRUE
B0FFMDQM3R,松溪家塾,人文古迹,风景名胜;风景名胜;风景名胜,宏赤线与中心南街交叉口东约140米,里水镇,113.136028,23.225234,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMDQPCJ,瓦罉饭(百花时代广场店),餐饮住宿,餐饮服务;中餐厅;中餐厅,南桂东路11号百花时代广场首层,桂城街道,113.148235,23.035483,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDQRUN,湖东文化楼,文化场馆,科教文化服务;科教文化场所;科教文化场所,[],大沥镇,113.067621,23.241319,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMDQTRB,廷耀陈公祠,人文古迹,风景名胜;风景名胜;风景名胜,中心公路与新墟三街交叉口南约120米,狮山镇,112.902734,23.132027,0,shapefile_2024,FALSE,TRUE,,南沙陈氏宗祠,,自然景观,TRUE
B0FFMDQZXA,桥星股份合作社华威保安停车管理服务中心,商业服务,政府机构及社会团体;交通车辆管理;车辆管理机构|生活服务;生活服务场所;生活服务场所,赤坎路与新赤线交叉口东北约220米,里水镇,113.162306,23.194142,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMDQZYO,商桥物流(和顺分部),商业服务,生活服务;物流速递;物流速递,金贤路金溪市场东北侧约200米,里水镇,113.12694,23.262353,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMDRDCN,中天大药房(集嘉广场店),商业服务,医疗保健服务;医药保健销售店;药房,桂城三山东区村奕东大道63号,桂城街道,113.23527,23.03224,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDSJ84,虹岭商业广场4座,商业服务,购物服务;商场;普通商场,虹岭一路与虹岭路交叉口西南约140米,狮山镇,113.00309,23.185751,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDT6R0,九江汇龙城商业广场第5区,商业服务,购物服务;商场;普通商场,儒林西路与儒林新村东街交叉口西南约140米,九江镇,113.003502,22.837722,0,shapefile_2024,FALSE,TRUE,,良二千石牌坊;朱子襄墓;华岳心意六合八法拳,,自然景观,FALSE
B0FFMDUL97,白沙桥社区公共服务中心,商业服务,生活服务;生活服务场所;生活服务场所,桂丹路(白沙桥大岗工业区东北侧约150米),狮山镇,113.012119,23.083193,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMDWKJI,佛山市博弈文化传播有限公司,商业服务,科教文化服务;传媒机构;传媒机构,[],里水镇,113.121424,23.14633,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMDWM9U,小桥农庄(西门),休闲娱乐,通行设施;临街院门;临街院门,[],西樵镇,112.906979,22.957385,0,shapefile_2024,FALSE,FALSE,,,,休闲娱乐,FALSE
B0FFMDWY2N,佛山市归本文化传播有限公司,商业服务,科教文化服务;传媒机构;传媒机构,天佑六路与南新三路交叉口南约80米,桂城街道,113.142615,23.029636,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMDWYCT,圣地子悦里文化社区,商业服务,商务住宅;住宅区;住宅小区,北湖一路与机场路交叉口北约180米,狮山镇,113.046689,23.071138,0,shapefile_2024,FALSE,FALSE,,,,体育设施,FALSE
B0FFMDWZPT,星际游泳健身(圣地广场店),体育运动,体育休闲服务;运动场馆;健身中心,狮山镇罗村北湖一路圣地广场B座2层,狮山镇,113.046727,23.071416,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMDX1BV,佛山市浩学文化传播有限公司,商业服务,科教文化服务;传媒机构;传媒机构,市场路茂德楼南侧约150米,里水镇,113.150441,23.117421,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMDY5WL,世业郭公祠,人文古迹,风景名胜;风景名胜;风景名胜,[],丹灶镇,112.983074,22.887741,0,shapefile_2024,FALSE,TRUE,,朝山红楼,,自然景观,TRUE
B0FFMDYM60,南海桂城军桥东北侧住宅区(西北门),商业服务,通行设施;临街院门;临街院门,鲤鱼沙道与佛平二路交叉口东北约80米,桂城街道,113.12897,23.039644,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMDZYHG,海伦名店(西铁时尚广场南区店),商业服务,购物服务;服装鞋帽皮具店;品牌服装店,黄岐黄海路1号西铁时尚广场-南区F1,大沥镇,113.181267,23.112695,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFME250F,瑞幸咖啡(金沙洲万达广场店),餐饮住宿,餐饮服务;咖啡厅;咖啡厅,黄岐建设大道星港国际广场2座一层1029号,大沥镇,113.190928,23.141484,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFME2LZI,九江养正文化交流中心,文化场馆,科教文化服务;科教文化场所;科教文化场所,禄井大街与Y157交叉路口往东北约50米,九江镇,113.00351,22.904338,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFME2TPD,玩湃社区足球公园,体育运动,体育休闲服务;体育休闲服务场所;体育休闲服务场所,简华路怡海里11座北门门口,桂城街道,113.160674,23.027238,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFME4I6W,虹岭商业广场5座,商业服务,购物服务;商场;普通商场,虹岭一路与虹岭路交叉口南约140米,狮山镇,113.003474,23.185682,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFME51UL,万益广场营销中心,商业服务,生活服务;生活服务场所;生活服务场所,建设大道与环洲三路交叉口西约80米,里水镇,113.196644,23.144438,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFME56ZL,文亨余公祠,人文古迹,风景名胜;风景名胜;风景名胜,儒溪上儒大街与羔儒线交叉口西南约160米,西樵镇,112.953227,22.908049,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFME5KDW,槎潭公园,公园绿地,风景名胜;公园广场;公园,[],西樵镇,112.942195,22.892668,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFME5ME6,麻奢公园,公园绿地,风景名胜;公园广场;公园,东隅村岗背街,里水镇,113.120034,23.218379,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFME61B8,上柏村文化康乐馆,文化场馆,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,佛下段与兰边大街交叉口东南约80米,狮山镇,113.014249,23.073492,0,shapefile_2024,FALSE,FALSE,,,,其他,TRUE
B0FFME931M,真爱幼幼全日制早教(百花时代广场校区),教育研学,科教文化服务;培训机构;培训机构,桂城南桂东路66号百花时代广场2层,桂城街道,113.149606,23.035222,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFME97JO,红色文化传承有限公司佛山办事处,红色文化,公司企业;公司;公司,北湖一路蓝天新苑,狮山镇,113.046938,23.06868,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFME994E,红桥公寓租房值班室,商业服务,政府机构及社会团体;公检法机构;社会治安机构,三二五国道红桥大厦附近西北方向140米,丹灶镇,113.018469,22.841739,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFME9955,王政冯公祠,人文古迹,风景名胜;风景名胜;风景名胜,下沙西街与沿江南路交叉口南约220米,丹灶镇,113.039005,23.038211,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMEABOU,灯湖市政公园(西门),公园绿地,通行设施;临街院门;临街院门,灯湖西路与海八东路辅路交叉口南约200米,桂城街道,113.140907,23.067879,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMEBOYU,燕贻黄公祠,人文古迹,风景名胜;风景名胜;风景名胜,佛下段与兰边大街交叉口东南约100米,狮山镇,113.014224,23.073263,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMEBWM6,南海区富桥食品厂(西北门),商业服务,通行设施;临街院门;临街院门,[],大沥镇,113.076978,23.209961,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
B0FFMEC4NT,玉猫高翠平台琪趣园,休闲娱乐,风景名胜;公园广场;水族馆,玉器街东146号,桂城街道,113.204028,23.023011,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMECZ9S,龙湾古庙,宗教场所,风景名胜;风景名胜;寺庙道观,一村大道,西樵镇,112.939798,22.855914,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMED4IG,大正小成广场4座,商业服务,购物服务;商场;普通商场,桂澜路辅路与教育路交叉口西南约60米,桂城街道,113.148875,23.010306,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMEDRKV,国昌红星广场,商业服务,购物服务;商场;普通商场,大沥镇金沙洲建设大道,大沥镇,113.196357,23.142816,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMEKKWV,国美龙江奥园广场店,商业服务,购物服务;家电电子卖场;国美,龙江镇东华路11号奥园广场负一层,狮山镇,112.994034,23.124316,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0FFMEZ6PZ,廣嘢柠檬茶(新凯广场店),餐饮住宿,餐饮服务;餐饮相关场所;餐饮相关,桂城街道永胜西路22号新凯广场一楼,桂城街道,113.153365,23.064571,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0FFMF18U8,云轩高公祠,人文古迹,风景名胜;风景名胜;风景名胜,高边北路与周北路交叉路口往西南约190米,大沥镇,113.114902,23.237833,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0FFMF1VYH,边新招边文化活动中心球场,体育运动,体育休闲服务;运动场馆;运动场所,村头路边新招工业园东南侧约70米,狮山镇,113.02221,23.094714,0,shapefile_2024,FALSE,FALSE,,,,体育设施,FALSE
B0FFMF2PDM,剑桥英语(松岗店),教育研学,科教文化服务;培训机构;培训机构,桃园一路桃园名苑东南侧,大沥镇,113.093659,23.145821,0,shapefile_2024,FALSE,FALSE,,,,其他,FALSE
