ix,iy,clng,clat,town,anchor_count,anchor_names,n_entity_0hop,n_entity_1hop,mentions_0hop,mentions_1hop,official_0hop,official_1hop,poi_count,avg_rating,review_total,culture_0hop,culture_1hop,tourism,mismatch_0hop,mismatch_1hop,category_0hop,category_1hop,official_count,C_text,O_official,T_tourism,C_main,M_revised,diagnostic_type
33,2,112.98875,22.80925,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,3,112.98875,22.81375,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,4,112.98875,22.81825,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,5,112.98875,22.82275,九江镇,0,,0,0,0,0,0,0,1,4.0,1,0.0,0.0,25.74,25.74,25.74,一般地带,一般地带,0,0.0,0.0,25.74,0.0,25.74,三维均弱或一般
33,6,112.98875,22.82725,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,7,112.98875,22.83175,九江镇,0,,0,0,0,0,0,0,4,4.1,1,0.0,0.0,32.96,32.96,32.96,一般地带,一般地带,0,0.0,0.0,32.96,0.0,32.96,三维均弱或一般
33,8,112.98875,22.83625,九江镇,0,,0,0,0,0,0,0,6,0.0,0,0.0,0.0,14.5,14.5,14.5,双低空白,双低空白,1,0.0,16.104477175644444,14.5,6.441790870257778,8.058209129742222,三维均弱或一般
33,9,112.98875,22.84075,九江镇,0,,0,0,0,0,0,0,4,0.0,0,0.0,0.0,11.99,11.99,11.99,双低空白,双低空白,1,0.0,16.104477175644444,11.99,6.441790870257778,5.548209129742222,三维均弱或一般
33,10,112.98875,22.84525,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,11,112.98875,22.84975,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,12,112.98875,22.85425,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,13,112.98875,22.85875,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,14,112.98875,22.86325,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,15,112.98875,22.86775,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,16,112.98875,22.87225,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,17,112.98875,22.87675,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,18,112.98875,22.88125,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
33,19,112.98875,22.88575,西樵镇,1,大桐圩,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白,1,0.0,16.104477175644444,8.18,6.441790870257778,1.7382091297422217,三维均弱或一般
33,20,112.98875,22.89025,西樵镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白,1,0.0,16.104477175644444,8.18,6.441790870257778,1.7382091297422217,三维均弱或一般
33,21,112.98875,22.89475,西樵镇,0,,0,0,0,0,0,0,3,4.05,2,0.0,0.0,33.78,33.78,33.78,一般地带,一般地带,1,0.0,16.104477175644444,33.78,6.441790870257778,27.338209129742225,三维均弱或一般
33,22,112.98875,22.89925,西樵镇,0,,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白,2,0.0,25.5249924171162,10.33,10.20999696684648,0.12000303315351957,三维均弱或一般
33,23,112.98875,22.90375,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,2,0.0,25.5249924171162,0.0,10.20999696684648,-10.20999696684648,三维均弱或一般
33,24,112.98875,22.90825,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
33,25,112.98875,22.91275,西樵镇,1,富贤遗址,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,2,0.0,25.5249924171162,0.0,10.20999696684648,-10.20999696684648,三维均弱或一般
33,26,112.98875,22.91725,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,2,0.0,25.5249924171162,0.0,10.20999696684648,-10.20999696684648,三维均弱或一般
33,27,112.98875,22.92175,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
33,28,112.98875,22.92625,西樵镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,1,0.0,16.104477175644444,5.16,6.441790870257778,-1.2817908702577778,三维均弱或一般
33,29,112.98875,22.93075,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
33,30,112.98875,22.93525,西樵镇,0,,1,56,65,2267,1,42,5,4.85,10,46.82,75.25,48.57,1.75,-26.68,一般地带,沉睡潜力,1,75.25,16.104477175644444,48.57,51.591790870257775,-3.0217908702577745,典籍强-官方与旅游弱
33,31,112.98875,22.93975,西樵镇,1,西樵镇,1,56,65,2267,1,42,7,3.75,2,46.82,75.25,37.74,-9.08,-37.51,一般地带,沉睡潜力,1,75.25,16.104477175644444,37.74,51.591790870257775,-13.851790870257773,典籍强-官方与旅游弱
33,32,112.98875,22.94425,西樵镇,0,,2,120,166,3263,2,89,2,3.8,1,60.68,82.49,27.96,-32.72,-54.53,沉睡潜力,沉睡潜力,1,82.49,16.104477175644444,27.96,55.93579087025777,-27.975790870257768,典籍强-官方与旅游弱
33,33,112.98875,22.94875,西樵镇,0,,1,75,101,2107,1,56,5,4.03,3,50.69,76.63,38.62,-12.07,-38.01,沉睡潜力,沉睡潜力,1,76.63,16.104477175644444,38.62,52.41979087025777,-13.799790870257773,典籍强-官方与旅游弱
33,34,112.98875,22.95325,西樵镇,0,,0,0,0,0,0,0,4,3.85,2,0.0,0.0,34.64,34.64,34.64,一般地带,一般地带,1,0.0,16.104477175644444,34.64,6.441790870257778,28.198209129742224,三维均弱或一般
33,35,112.98875,22.95775,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
33,36,112.98875,22.96225,西樵镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,1,0.0,16.104477175644444,5.16,6.441790870257778,-1.2817908702577778,三维均弱或一般
33,37,112.98875,22.96675,西樵镇,0,,0,0,0,0,0,0,1,4.1,1,0.0,0.0,26.14,26.14,26.14,一般地带,一般地带,1,0.0,16.104477175644444,26.14,6.441790870257778,19.698209129742224,三维均弱或一般
33,38,112.98875,22.97125,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
33,51,112.98875,23.02975,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,52,112.98875,23.03425,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,53,112.98875,23.03875,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,54,112.98875,23.04325,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,55,112.98875,23.04775,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,56,112.98875,23.05225,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,57,112.98875,23.05675,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,58,112.98875,23.06125,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,59,112.98875,23.06575,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,60,112.98875,23.07025,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
33,61,112.98875,23.07475,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,62,112.98875,23.07925,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,63,112.98875,23.08375,狮山镇,0,,0,0,0,0,0,0,1,3.9,1,0.0,0.0,25.34,25.34,25.34,一般地带,一般地带,0,0.0,0.0,25.34,0.0,25.34,三维均弱或一般
33,64,112.98875,23.08825,狮山镇,0,,0,0,0,0,0,0,1,4.5,1,0.0,0.0,27.74,27.74,27.74,一般地带,一般地带,0,0.0,0.0,27.74,0.0,27.74,三维均弱或一般
33,65,112.98875,23.09275,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
33,66,112.98875,23.09725,狮山镇,0,,0,0,0,0,0,0,8,0.0,0,0.0,0.0,16.37,16.37,16.37,双低空白,双低空白,0,0.0,0.0,16.37,0.0,16.37,三维均弱或一般
33,67,112.98875,23.10175,狮山镇,0,,0,0,0,0,0,0,6,0.0,0,0.0,0.0,14.5,14.5,14.5,双低空白,双低空白,0,0.0,0.0,14.5,0.0,14.5,三维均弱或一般
33,68,112.98875,23.10625,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,69,112.98875,23.11075,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,70,112.98875,23.11525,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,71,112.98875,23.11975,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
33,72,112.98875,23.12425,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,73,112.98875,23.12875,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,74,112.98875,23.13325,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,75,112.98875,23.13775,狮山镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白,0,0.0,0.0,8.18,0.0,8.18,三维均弱或一般
33,76,112.98875,23.14225,狮山镇,0,,0,0,0,0,0,0,1,4.0,1,0.0,0.0,25.74,25.74,25.74,一般地带,一般地带,0,0.0,0.0,25.74,0.0,25.74,三维均弱或一般
33,77,112.98875,23.14675,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,78,112.98875,23.15125,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,79,112.98875,23.15575,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,80,112.98875,23.16025,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,81,112.98875,23.16475,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,82,112.98875,23.16925,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,83,112.98875,23.17375,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,84,112.98875,23.17825,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,85,112.98875,23.18275,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,86,112.98875,23.18725,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,87,112.98875,23.19175,狮山镇,0,,0,0,0,0,0,0,7,0.0,0,0.0,0.0,15.49,15.49,15.49,双低空白,双低空白,0,0.0,0.0,15.49,0.0,15.49,三维均弱或一般
33,88,112.98875,23.19625,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,1,0.0,16.104477175644444,5.16,6.441790870257778,-1.2817908702577778,三维均弱或一般
33,89,112.98875,23.20075,狮山镇,0,,0,0,0,0,0,0,5,0.0,0,0.0,0.0,13.35,13.35,13.35,双低空白,双低空白,1,0.0,16.104477175644444,13.35,6.441790870257778,6.908209129742222,三维均弱或一般
33,90,112.98875,23.20525,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
33,91,112.98875,23.20975,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
33,92,112.98875,23.21425,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,1,0.0,16.104477175644444,5.16,6.441790870257778,-1.2817908702577778,三维均弱或一般
34,1,112.99325,22.80475,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,2,112.99325,22.80925,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,3,112.99325,22.81375,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,4,112.99325,22.81825,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,5,112.99325,22.82275,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,6,112.99325,22.82725,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,7,112.99325,22.83175,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,8,112.99325,22.83625,九江镇,0,,0,0,0,0,0,0,6,0.0,0,0.0,0.0,14.5,14.5,14.5,双低空白,双低空白,0,0.0,0.0,14.5,0.0,14.5,三维均弱或一般
34,9,112.99325,22.84075,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
34,10,112.99325,22.84525,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,11,112.99325,22.84975,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,12,112.99325,22.85425,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,13,112.99325,22.85875,九江镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白,0,0.0,0.0,8.18,0.0,8.18,三维均弱或一般
34,14,112.99325,22.86325,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
34,15,112.99325,22.86775,九江镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
34,16,112.99325,22.87225,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,17,112.99325,22.87675,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,18,112.99325,22.88125,九江镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,19,112.99325,22.88575,西樵镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,1,0.0,16.104477175644444,5.16,6.441790870257778,-1.2817908702577778,三维均弱或一般
34,20,112.99325,22.89025,西樵镇,0,,0,0,0,0,0,0,3,3.9,1,0.0,0.0,30.5,30.5,30.5,一般地带,一般地带,1,0.0,16.104477175644444,30.5,6.441790870257778,24.058209129742224,三维均弱或一般
34,21,112.99325,22.89475,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
34,22,112.99325,22.89925,西樵镇,0,,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白,2,0.0,25.5249924171162,10.33,10.20999696684648,0.12000303315351957,三维均弱或一般
34,23,112.99325,22.90375,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,2,0.0,25.5249924171162,0.0,10.20999696684648,-10.20999696684648,三维均弱或一般
34,24,112.99325,22.90825,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
34,25,112.99325,22.91275,西樵镇,0,,0,0,0,0,0,0,1,4.5,1,0.0,0.0,27.74,27.74,27.74,一般地带,一般地带,2,0.0,25.5249924171162,27.74,10.20999696684648,17.53000303315352,三维均弱或一般
34,26,112.99325,22.91725,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,2,0.0,25.5249924171162,0.0,10.20999696684648,-10.20999696684648,三维均弱或一般
34,27,112.99325,22.92175,西樵镇,1,南蛇岗遗址,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,2,0.0,25.5249924171162,0.0,10.20999696684648,-10.20999696684648,三维均弱或一般
34,28,112.99325,22.92625,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
34,29,112.99325,22.93075,西樵镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,1,0.0,16.104477175644444,5.16,6.441790870257778,-1.2817908702577778,三维均弱或一般
34,30,112.99325,22.93525,西樵镇,0,,0,0,0,0,0,0,2,3.7,1,0.0,0.0,27.56,27.56,27.56,一般地带,一般地带,2,0.0,25.5249924171162,27.56,10.20999696684648,17.35000303315352,三维均弱或一般
34,31,112.99325,22.93975,西樵镇,0,,1,56,65,2267,1,42,4,0.0,0,46.82,75.25,11.99,-34.83,-63.26,一般地带,沉睡潜力,1,75.25,16.104477175644444,11.99,51.591790870257775,-39.60179087025777,典籍强-官方与旅游弱
34,32,112.99325,22.94425,西樵镇,0,,2,120,166,3263,2,89,3,4.0,0,60.68,82.49,26.33,-34.35,-56.16,沉睡潜力,沉睡潜力,1,82.49,16.104477175644444,26.33,55.93579087025777,-29.60579087025777,典籍强-官方与旅游弱
34,33,112.99325,22.94875,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
34,34,112.99325,22.95325,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
34,35,112.99325,22.95775,西樵镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,1,0.0,16.104477175644444,0.0,6.441790870257778,-6.441790870257778,三维均弱或一般
34,36,112.99325,22.96225,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,37,112.99325,22.96675,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,51,112.99325,23.02975,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,52,112.99325,23.03425,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,53,112.99325,23.03875,狮山镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白,0,0.0,0.0,8.18,0.0,8.18,三维均弱或一般
34,54,112.99325,23.04325,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
34,55,112.99325,23.04775,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,56,112.99325,23.05225,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
34,57,112.99325,23.05675,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,58,112.99325,23.06125,狮山镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白,0,0.0,0.0,5.16,0.0,5.16,三维均弱或一般
34,59,112.99325,23.06575,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
34,60,112.99325,23.07025,狮山镇,0,,0,0,0,0,0,0,1,3.9,3,0.0,0.0,29.91,29.91,29.91,一般地带,一般地带,0,0.0,0.0,29.91,0.0,29.91,三维均弱或一般
34,61,112.99325,23.07475,狮山镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白,0,0.0,0.0,0.0,0.0,0.0,三维均弱或一般
